dataset,fraction,outer,stage,method,seed,rho,status,macro_f1,auprc,far,early_recall,detection_delay,checkpoint_exists,prediction_exists,manifest_exists,hash_valid,test_evaluated,reuse,runtime,checkpoint_sha256,prediction_sha256,result_sha256,artifact_path,validation_only
TEP,1.0,32002,formal_locked_test,JITTER_SCALING,2026,N/A,COMPLETE_VALID,0.9208444548526801,0.9708922885070842,0.021413276231263382,0.7875,99.92307692307692,True,True,True,True,True,False,256.3260198000062,439227411ec296a449713b57a8830164d31a02eef8d0670997a02e142b2c45b7,d7314caca3e15ebe96a52a33ad7ee4ed97c8cae8d3a9f88bb05a351131a52ff3,7d4a63e7ca2011b163298b123ddc39b36a06f6ad9b9533c121f2b56d02f6b56a,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f100\outer_32002\model_seed_2026\JITTER_SCALING\result.json,False
TEP,1.0,32002,formal_locked_test,FINAL_QDIFFCL_FIXED,7,N/A,COMPLETE_VALID,0.9383015977935831,0.9864673517251993,0.01284796573875803,0.825,83.92307692307692,True,True,True,True,True,False,249.749917299996,8e341cf7db63a1632109812519348c75d9bf89edd8d07dd7db99805eae5cdc45,afab05afd8f531c2afd00be77d5a9d61bb691961d369855f94ab78e083492dbd,0bbb8f3884784eeead1409591df36f35ec8241b72e8497b051201c12be22ff37,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f100\outer_32002\model_seed_7\FINAL_QDIFFCL_FIXED\result.json,False
TEP,1.0,32002,formal_locked_test,FINAL_QDIFFCL_FIXED,42,N/A,COMPLETE_VALID,0.9099598617133482,0.9664669110398755,0.02212705210563883,0.8,97.46153846153847,True,True,True,True,True,False,249.01716950000264,e5749c9af2bc2c749bc58e49181a3a11c6f55ed6b4e538fea48a9a67d5b819c7,38778e1e070bafef4e94e60bf5d473fd42c686b83ddb767bbb6f6c0f89b2529d,fc500d2b026717613bf83a30768cabdb14f049f2c35207bec204deb727e0ecb0,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f100\outer_32002\model_seed_42\FINAL_QDIFFCL_FIXED\result.json,False
TEP,1.0,32002,formal_locked_test,FINAL_QDIFFCL_FIXED,43,N/A,COMPLETE_VALID,0.9375408970880135,0.9881715124940325,0.014989293361884369,0.8375,89.7,True,True,True,True,True,False,328.07787970000936,4c11aa275e49a6e4a146c64605f94b9990c8b67cf26cc573773fd4224a4993bf,feece6e993f433e690ae77278522c3fcb38bc68009e0a5cf83cd656f275d5a4a,6de5d727cf09715c7cc4ab8fe40e319734362d279cc7f7dc68171cbcd38afb65,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f100\outer_32002\model_seed_43\FINAL_QDIFFCL_FIXED\result.json,False
TEP,1.0,32002,formal_locked_test,FINAL_QDIFFCL_FIXED,44,N/A,COMPLETE_VALID,0.9229288444137309,0.9803990432052525,0.007851534618129907,0.79375,97.05128205128206,True,True,True,True,True,False,260.2049307999987,742c1a2dd697c9c0663916874d82fed53789a7c37ba07692f12f70af937133f7,cc1ce815e0f5633a6d6cd142815b4bda87ec54adbdd07bbc7044c2bf15f189fd,ab96db7c08032cda7845c12545f7aa91ec8ae6f71a324f97769c23cbc942e824,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f100\outer_32002\model_seed_44\FINAL_QDIFFCL_FIXED\result.json,False
TEP,1.0,32002,formal_locked_test,FINAL_QDIFFCL_FIXED,2026,N/A,COMPLETE_VALID,0.9208615067239605,0.9709825737442896,0.02212705210563883,0.79375,98.6923076923077,True,True,True,True,True,False,347.2171900999965,799d3ecbf5716698b549c1891c0cade6ffc75d379e80dc5a39830c0a0cb11bd6,2f8e03f7500abc2cb0eaac73b5ac99e7f9fb241d6474c3eb534673d0ed9c6e7a,3b18ec82626f563cbab192bc542821c51616bb78f8c282121d8b32336c081045,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f100\outer_32002\model_seed_2026\FINAL_QDIFFCL_FIXED\result.json,False
TEP,1.0,32002,formal_locked_test,CALIBRATED_RHO,7,0.25,COMPLETE_VALID,0.937837905220227,0.9862848404217661,0.009279086366880799,0.8125,85.15384615384616,True,True,True,True,True,False,353.5896907999995,b8fbf49d427b9568b1ceaba1f48c8c26b2e362f6424d0d4fe7949f089aa0f1a4,8d338af4752ec28fdabf7449a4174ac00b2311ea8a0355b9ca5b979379554d32,7488e97b76a747121760bc0762b1e8f65621cde440d306190d3ab2f3b20c7bb6,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f100\outer_32002\model_seed_7\CALIBRATED_RHO\result.json,False
TEP,1.0,32002,formal_locked_test,CALIBRATED_RHO,42,0.25,COMPLETE_VALID,0.909382298683437,0.9671870858759539,0.01641684511063526,0.7875,98.05263157894737,True,True,True,True,True,False,249.88676380000834,ea6e906dea67474cde3efa7904cfb4314b3ccb713271d717e313612068a9aa18,451b9aba97399ef86cb221d932546083f467ce96723967104c6bbee5afff6fe2,03133de457b7b8e6e74681a8f7cd5e7a1c9ccb7b993b338b7e2fddd7fd27b4a3,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f100\outer_32002\model_seed_42\CALIBRATED_RHO\result.json,False
TEP,1.0,32002,formal_locked_test,CALIBRATED_RHO,43,0.25,COMPLETE_VALID,0.9375283044791483,0.9878376468487862,0.014275517487508922,0.8375,89.7,True,True,True,True,True,False,289.5664600000018,327cc6a96a4af7720cda0f1f1f8a0c23f3060673121c3f15173347367faf5236,2db8233666f941fa6ea82b96ff1c70d0911ca7dfdaec9603bc9847100ede46ab,bf2ed57e6ec52d26827de032292397c9605cb44399ad6fa0dfcea8a5fefd7ce0,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f100\outer_32002\model_seed_43\CALIBRATED_RHO\result.json,False
TEP,1.0,32002,formal_locked_test,CALIBRATED_RHO,44,0.25,COMPLETE_VALID,0.9216206691482567,0.9803257231725542,0.004282655246252677,0.7875,91.73684210526316,True,True,True,True,True,False,313.571512399998,088779112f49a953b4c413df6d2d4e3f05723def4741557083094fd419d16cfa,b4822a2cd624fe82a2b0dba7ba099027db9af38a89d573cb9ecc832d847d939b,bf218880e9b4b5d28436a7a369cab416c7f770442598ced22414487c34a8e373,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f100\outer_32002\model_seed_44\CALIBRATED_RHO\result.json,False
TEP,1.0,32002,formal_locked_test,CALIBRATED_RHO,2026,0.25,COMPLETE_VALID,0.9212126193759722,0.9706213333330975,0.01998572448251249,0.7875,102.38461538461539,True,True,True,True,True,False,305.59581360001175,8dd45cfc7b15c52db9271e53e9fc811317c071e24ce6f4d0f0967f3f1a5a78b8,dbeab6374ee37c44f355e3a8577738927c5c9fa0c6e9ef76644affc13f3d6acb,959f4bca0023175b08924d59255931bd4fcf973830381ec35d988b13f0776094,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f100\outer_32002\model_seed_2026\CALIBRATED_RHO\result.json,False
TEP,1.0,32003,formal_locked_test,NO_AUG,7,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f100\outer_32003\model_seed_7\NO_AUG\result.json,False
TEP,1.0,32003,formal_locked_test,NO_AUG,42,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f100\outer_32003\model_seed_42\NO_AUG\result.json,False
TEP,1.0,32003,formal_locked_test,NO_AUG,43,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f100\outer_32003\model_seed_43\NO_AUG\result.json,False
TEP,1.0,32003,formal_locked_test,NO_AUG,44,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f100\outer_32003\model_seed_44\NO_AUG\result.json,False
TEP,1.0,32003,formal_locked_test,NO_AUG,2026,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f100\outer_32003\model_seed_2026\NO_AUG\result.json,False
TEP,1.0,32003,formal_locked_test,UNIFORM_DIFFUSION,7,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f100\outer_32003\model_seed_7\UNIFORM_DIFFUSION\result.json,False
TEP,1.0,32003,formal_locked_test,UNIFORM_DIFFUSION,42,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f100\outer_32003\model_seed_42\UNIFORM_DIFFUSION\result.json,False
TEP,1.0,32003,formal_locked_test,UNIFORM_DIFFUSION,43,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f100\outer_32003\model_seed_43\UNIFORM_DIFFUSION\result.json,False
TEP,1.0,32003,formal_locked_test,UNIFORM_DIFFUSION,44,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f100\outer_32003\model_seed_44\UNIFORM_DIFFUSION\result.json,False
TEP,1.0,32003,formal_locked_test,UNIFORM_DIFFUSION,2026,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f100\outer_32003\model_seed_2026\UNIFORM_DIFFUSION\result.json,False
TEP,1.0,32003,formal_locked_test,JITTER_SCALING,7,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f100\outer_32003\model_seed_7\JITTER_SCALING\result.json,False
TEP,1.0,32003,formal_locked_test,JITTER_SCALING,42,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f100\outer_32003\model_seed_42\JITTER_SCALING\result.json,False
TEP,1.0,32003,formal_locked_test,JITTER_SCALING,43,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f100\outer_32003\model_seed_43\JITTER_SCALING\result.json,False
TEP,1.0,32003,formal_locked_test,JITTER_SCALING,44,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f100\outer_32003\model_seed_44\JITTER_SCALING\result.json,False
TEP,1.0,32003,formal_locked_test,JITTER_SCALING,2026,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f100\outer_32003\model_seed_2026\JITTER_SCALING\result.json,False
TEP,1.0,32003,formal_locked_test,FINAL_QDIFFCL_FIXED,7,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f100\outer_32003\model_seed_7\FINAL_QDIFFCL_FIXED\result.json,False
TEP,1.0,32003,formal_locked_test,FINAL_QDIFFCL_FIXED,42,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f100\outer_32003\model_seed_42\FINAL_QDIFFCL_FIXED\result.json,False
TEP,1.0,32003,formal_locked_test,FINAL_QDIFFCL_FIXED,43,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f100\outer_32003\model_seed_43\FINAL_QDIFFCL_FIXED\result.json,False
TEP,1.0,32003,formal_locked_test,FINAL_QDIFFCL_FIXED,44,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f100\outer_32003\model_seed_44\FINAL_QDIFFCL_FIXED\result.json,False
TEP,1.0,32003,formal_locked_test,FINAL_QDIFFCL_FIXED,2026,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f100\outer_32003\model_seed_2026\FINAL_QDIFFCL_FIXED\result.json,False
TEP,1.0,32003,formal_locked_test,CALIBRATED_RHO,7,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f100\outer_32003\model_seed_7\CALIBRATED_RHO\result.json,False
TEP,1.0,32003,formal_locked_test,CALIBRATED_RHO,42,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f100\outer_32003\model_seed_42\CALIBRATED_RHO\result.json,False
TEP,1.0,32003,formal_locked_test,CALIBRATED_RHO,43,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f100\outer_32003\model_seed_43\CALIBRATED_RHO\result.json,False
TEP,1.0,32003,formal_locked_test,CALIBRATED_RHO,44,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f100\outer_32003\model_seed_44\CALIBRATED_RHO\result.json,False
TEP,1.0,32003,formal_locked_test,CALIBRATED_RHO,2026,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f100\outer_32003\model_seed_2026\CALIBRATED_RHO\result.json,False
TEP,0.25,32001,formal_locked_test,NO_AUG,7,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f025\outer_32001\model_seed_7\NO_AUG\result.json,False
TEP,0.25,32001,formal_locked_test,NO_AUG,42,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f025\outer_32001\model_seed_42\NO_AUG\result.json,False
TEP,0.25,32001,formal_locked_test,NO_AUG,43,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f025\outer_32001\model_seed_43\NO_AUG\result.json,False
TEP,0.25,32001,formal_locked_test,NO_AUG,44,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f025\outer_32001\model_seed_44\NO_AUG\result.json,False
TEP,0.25,32001,formal_locked_test,NO_AUG,2026,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f025\outer_32001\model_seed_2026\NO_AUG\result.json,False
TEP,0.25,32001,formal_locked_test,UNIFORM_DIFFUSION,7,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f025\outer_32001\model_seed_7\UNIFORM_DIFFUSION\result.json,False
TEP,0.25,32001,formal_locked_test,UNIFORM_DIFFUSION,42,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f025\outer_32001\model_seed_42\UNIFORM_DIFFUSION\result.json,False
TEP,0.25,32001,formal_locked_test,UNIFORM_DIFFUSION,43,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f025\outer_32001\model_seed_43\UNIFORM_DIFFUSION\result.json,False
TEP,0.25,32001,formal_locked_test,UNIFORM_DIFFUSION,44,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f025\outer_32001\model_seed_44\UNIFORM_DIFFUSION\result.json,False
TEP,0.25,32001,formal_locked_test,UNIFORM_DIFFUSION,2026,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f025\outer_32001\model_seed_2026\UNIFORM_DIFFUSION\result.json,False
TEP,0.25,32001,formal_locked_test,JITTER_SCALING,7,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f025\outer_32001\model_seed_7\JITTER_SCALING\result.json,False
TEP,0.25,32001,formal_locked_test,JITTER_SCALING,42,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f025\outer_32001\model_seed_42\JITTER_SCALING\result.json,False
TEP,0.25,32001,formal_locked_test,JITTER_SCALING,43,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f025\outer_32001\model_seed_43\JITTER_SCALING\result.json,False
TEP,0.25,32001,formal_locked_test,JITTER_SCALING,44,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f025\outer_32001\model_seed_44\JITTER_SCALING\result.json,False
TEP,0.25,32001,formal_locked_test,JITTER_SCALING,2026,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f025\outer_32001\model_seed_2026\JITTER_SCALING\result.json,False
TEP,0.25,32001,formal_locked_test,FINAL_QDIFFCL_FIXED,7,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f025\outer_32001\model_seed_7\FINAL_QDIFFCL_FIXED\result.json,False
TEP,0.25,32001,formal_locked_test,FINAL_QDIFFCL_FIXED,42,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f025\outer_32001\model_seed_42\FINAL_QDIFFCL_FIXED\result.json,False
TEP,0.25,32001,formal_locked_test,FINAL_QDIFFCL_FIXED,43,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f025\outer_32001\model_seed_43\FINAL_QDIFFCL_FIXED\result.json,False
TEP,0.25,32001,formal_locked_test,FINAL_QDIFFCL_FIXED,44,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f025\outer_32001\model_seed_44\FINAL_QDIFFCL_FIXED\result.json,False
TEP,0.25,32001,formal_locked_test,FINAL_QDIFFCL_FIXED,2026,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f025\outer_32001\model_seed_2026\FINAL_QDIFFCL_FIXED\result.json,False
TEP,0.25,32001,formal_locked_test,CALIBRATED_RHO,7,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f025\outer_32001\model_seed_7\CALIBRATED_RHO\result.json,False
TEP,0.25,32001,formal_locked_test,CALIBRATED_RHO,42,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f025\outer_32001\model_seed_42\CALIBRATED_RHO\result.json,False
TEP,0.25,32001,formal_locked_test,CALIBRATED_RHO,43,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f025\outer_32001\model_seed_43\CALIBRATED_RHO\result.json,False
TEP,0.25,32001,formal_locked_test,CALIBRATED_RHO,44,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f025\outer_32001\model_seed_44\CALIBRATED_RHO\result.json,False
TEP,0.25,32001,formal_locked_test,CALIBRATED_RHO,2026,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f025\outer_32001\model_seed_2026\CALIBRATED_RHO\result.json,False
TEP,0.25,32002,formal_locked_test,NO_AUG,7,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f025\outer_32002\model_seed_7\NO_AUG\result.json,False
TEP,0.25,32002,formal_locked_test,NO_AUG,42,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f025\outer_32002\model_seed_42\NO_AUG\result.json,False
TEP,0.25,32002,formal_locked_test,NO_AUG,43,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f025\outer_32002\model_seed_43\NO_AUG\result.json,False
TEP,0.25,32002,formal_locked_test,NO_AUG,44,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f025\outer_32002\model_seed_44\NO_AUG\result.json,False
TEP,0.25,32002,formal_locked_test,NO_AUG,2026,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f025\outer_32002\model_seed_2026\NO_AUG\result.json,False
TEP,0.25,32002,formal_locked_test,UNIFORM_DIFFUSION,7,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f025\outer_32002\model_seed_7\UNIFORM_DIFFUSION\result.json,False
TEP,0.25,32002,formal_locked_test,UNIFORM_DIFFUSION,42,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f025\outer_32002\model_seed_42\UNIFORM_DIFFUSION\result.json,False
TEP,0.25,32002,formal_locked_test,UNIFORM_DIFFUSION,43,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f025\outer_32002\model_seed_43\UNIFORM_DIFFUSION\result.json,False
TEP,0.25,32002,formal_locked_test,UNIFORM_DIFFUSION,44,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f025\outer_32002\model_seed_44\UNIFORM_DIFFUSION\result.json,False
TEP,0.25,32002,formal_locked_test,UNIFORM_DIFFUSION,2026,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f025\outer_32002\model_seed_2026\UNIFORM_DIFFUSION\result.json,False
TEP,0.25,32002,formal_locked_test,JITTER_SCALING,7,N/A,PENDING,N/A,N/A,N/A,N/A,N/A,False,False,True,False,False,False,N/A,N/A,N/A,N/A,outputs\qdiffcl_data_regime_v1\DATA_REGIME_GENERALIZATION_V1\tep\f025\outer_32002\model_seed_7\JITTER_SCALING\result.json,False
